segment_id	component_id	english_file	english_anchor	french_file	source_pdf	status	notes
ENSEG:W09:PDF065:0035	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF065:0035	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	065	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF065:0036	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF065:0036	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	065	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF065:0037	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF065:0037	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	065	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF065:0038	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF065:0038	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	065	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF065:0039	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF065:0039	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	065	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF065:0040	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF065:0040	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	065	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF065:0041	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF065:0041	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	065	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF065:0042	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF065:0042	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	065	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF065:0043	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF065:0043	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	065	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF065:0044	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF065:0044	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	065	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF065:0045	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF065:0045	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	065	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF065:0046	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF065:0046	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	065	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF065:0047	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF065:0047	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	065	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF066:0048	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF066:0048	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	066	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF066:0049	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF066:0049	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	066	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF066:0050	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF066:0050	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	066	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF066:0051	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF066:0051	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	066	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF066:0052	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF066:0052	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	066	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF066:0053	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF066:0053	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	066	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF066:0054	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF066:0054	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	066	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF066:0055	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF066:0055	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	066	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF066:0056	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF066:0056	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	066	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF066:0057	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF066:0057	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	066	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF067:0058	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF067:0058	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	067	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF067:0059	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF067:0059	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	067	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF067:0060	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF067:0060	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	067	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF067:0061	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF067:0061	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	067	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF067:0062	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF067:0062	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	067	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF067:0063	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF067:0063	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	067	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF067:0064	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF067:0064	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	067	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF067:0065	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF067:0065	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	067	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF068:0066	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF068:0066	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	068	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF068:0067	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF068:0067	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	068	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF068:0068	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF068:0068	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	068	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF068:0069	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF068:0069	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	068	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF068:0070	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF068:0070	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	068	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF068:0071	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF068:0071	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	068	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF068:0072	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF068:0072	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	068	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF068:0073	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF068:0073	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	068	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF068:0074	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF068:0074	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	068	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF068:0075	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF068:0075	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	068	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF068:0076	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF068:0076	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	068	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF068:0077	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF068:0077	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	068	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF068:0078	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF068:0078	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	068	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF068:0079	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF068:0079	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	068	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF068:0080	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF068:0080	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	068	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF068:0081	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF068:0081	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	068	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF069:0082	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF069:0082	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	069	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF069:0083	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF069:0083	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	069	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF069:0084	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF069:0084	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	069	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF069:0085	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF069:0085	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	069	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF069:0086	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF069:0086	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	069	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF069:0087	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF069:0087	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	069	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF069:0088	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF069:0088	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	069	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF069:0089	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF069:0089	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	069	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF069:0090	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF069:0090	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	069	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF069:0091	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF069:0091	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	069	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF070:0092	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF070:0092	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	070	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF070:0093	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF070:0093	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	070	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF070:0094	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF070:0094	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	070	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF070:0095	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF070:0095	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	070	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF070:0096	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF070:0096	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	070	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF070:0097	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF070:0097	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	070	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF070:0098	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF070:0098	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	070	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF070:0099	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF070:0099	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	070	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF070:0100	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF070:0100	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	070	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF070:0101	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF070:0101	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	070	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF070:0102	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF070:0102	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	070	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF070:0103	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF070:0103	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	070	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF070:0104	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF070:0104	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	070	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF070:0105	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF070:0105	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	070	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF070:0106	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF070:0106	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	070	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF070:0107	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF070:0107	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	070	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF070:0108	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF070:0108	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	070	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF070:0109	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF070:0109	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	070	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF071:0110	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF071:0110	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	071	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF071:0111	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF071:0111	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	071	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF071:0112	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF071:0112	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	071	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF071:0113	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF071:0113	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	071	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF071:0114	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF071:0114	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	071	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF071:0115	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF071:0115	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	071	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF071:0116	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF071:0116	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	071	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF071:0117	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF071:0117	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	071	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF071:0118	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF071:0118	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	071	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF071:0119	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF071:0119	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	071	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF072:0120	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF072:0120	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	072	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF072:0121	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF072:0121	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	072	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF072:0122	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF072:0122	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	072	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF072:0123	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF072:0123	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	072	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF072:0124	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF072:0124	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	072	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF072:0125	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF072:0125	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	072	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
